Uniprot,Gene description,Organ,GO
O95343,SIX homeobox 3,Brain,GO:0000785;GO:0005634;GO:0005667;GO:0001228;GO:0000981;GO:0000978;GO:1990837;GO:0005102;GO:0001222;GO:1902742;GO:0007420;GO:0021846;GO:0002070;GO:0001654;GO:0021798;GO:0002088;GO:1990086;GO:0070306;GO:0045892;GO:0045665;GO:0014016;GO:0097402;GO:0003404;GO:0021983;GO:0009946;GO:1901987;GO:0042127;GO:2000177;GO:0061074;GO:1902692;GO:0006357;GO:0021537;GO:0021978;GO:0007601
P12755,SKI proto-oncogene,Brain,GO:0005813;GO:0005737;GO:0016604;GO:0005654;GO:0005634;GO:0016605;GO:0032991;GO:0005667;GO:0017053;GO:0000981;GO:0140297;GO:0001227;GO:0046811;GO:0042802;GO:0019904;GO:0019901;GO:0000978;GO:0046332;GO:0031625;GO:0008270;GO:0009948;GO:0060349;GO:0043010;GO:0048593;GO:0060038;GO:0048870;GO:0030326;GO:0060325;GO:0002089;GO:0022011;GO:0014902;GO:0032926;GO:0030514;GO:0008285;GO:0048147;GO:0045668;GO:0010626;GO:0060392;GO:0000122;GO:0030512;GO:0001843;GO:0043585;GO:0021772;GO:0043388;GO:0045944;GO:0030177;GO:0060041;GO:0060021;GO:0048741;GO:0035019;GO:0007179
Q96EP9,Solute carrier family 10 member 4,Brain,GO:0005886;GO:0008508;GO:0015721
Q9H2X9,Solute carrier family 12 member 5,Brain,GO:0071944;GO:0032590;GO:0098978;GO:0016020;GO:0043005;GO:0043025;GO:0043204;GO:0005886;GO:0099634;GO:0008519;GO:0015108;GO:0046872;GO:0015379;GO:0019901;GO:0006884;GO:0007268;GO:0055064;GO:1902476;GO:0060996;GO:0006971;GO:0030644;GO:0051452;GO:0007612;GO:0006811;GO:0035264;GO:0098970;GO:0055075;GO:1990573;GO:0150052;GO:0009410;GO:0040040
Q13336,Solute carrier family 14 member 1 (Kidd blood group),Brain,GO:0016323;GO:0005886;GO:0015265;GO:0015204;GO:0005372;GO:0051649;GO:0055085;GO:0071918;GO:0015840
O95907,Solute carrier family 16 member 8,Brain,GO:0016324;GO:0016323;GO:0016020;GO:0005886;GO:0015129;GO:0008028;GO:0015293;GO:0015727
Q9P2U8,Solute carrier family 17 member 6,Brain,GO:0034707;GO:0060076;GO:0043005;GO:0005886;GO:0030672;GO:0005254;GO:0005313;GO:0140788;GO:0005326;GO:0015386;GO:0005436;GO:1990384;GO:0051938;GO:0006820;GO:0006811;GO:0098700;GO:0055062;GO:0006817;GO:0050803;GO:0044341;GO:0035249
Q05940,Solute carrier family 18 member A2,Brain,GO:0030424;GO:0005813;GO:0070083;GO:0030425;GO:0098691;GO:0043231;GO:0016020;GO:0005886;GO:0030667;GO:0008021;GO:0030672;GO:0043195;GO:0008504;GO:0015311;GO:0005335;GO:0015842;GO:0007268;GO:0015872;GO:0002553;GO:0051615;GO:0007626;GO:0015844;GO:1903427;GO:0098700;GO:0006836;GO:0009791;GO:0001975;GO:0009636;GO:0042137;GO:0002552;GO:0051610;GO:0099123
P43007,Solute carrier family 1 member 4,Brain,GO:0009986;GO:0005813;GO:0030425;GO:0070062;GO:0005882;GO:0042470;GO:0016020;GO:0043025;GO:0005886;GO:0045202;GO:0015171;GO:0005254;GO:0015180;GO:0015183;GO:0015184;GO:0015186;GO:0034590;GO:0015193;GO:0015194;GO:0015195;GO:0015293;GO:0006865;GO:0050890;GO:0006868;GO:0034589;GO:1904273;GO:0015808;GO:0140009;GO:0015811;GO:0015813;GO:1903812;GO:0015825;GO:0015824;GO:0035249;GO:0015826;GO:0150104
A6NKX4,Solute carrier family 22 member 31,Brain,GO:0016020;GO:0022857;GO:0006811
Q9UI40,Solute carrier family 24 member 2,Brain,GO:0001917;GO:0005886;GO:0098794;GO:0098793;GO:0005262;GO:0008273;GO:0015293;GO:0070509;GO:0098703;GO:0070588;GO:0071486;GO:0036368;GO:0051649;GO:0006874;GO:0007612;GO:0060292;GO:0060291;GO:0007613;GO:0034220;GO:0006811;GO:0070050;GO:0007602;GO:0071805;GO:0035725
Q9H936,Solute carrier family 25 member 22,Brain,GO:0005743;GO:0005739;GO:0005280;GO:0015183;GO:0005313;GO:0015810;GO:0015813;GO:0043490;GO:0006811;GO:0050796
Q8N5S1,Solute carrier family 25 member 41,Brain,GO:0005743;GO:0005739;GO:0015217;GO:0005347;GO:0015866;GO:0015867;GO:0140021;GO:1990544
Q6ZT89,Solute carrier family 25 member 48,Brain,GO:0005743;GO:0005739;GO:0022857
Q5H9E4,Solute carrier family 25 member 53,Brain,GO:0005743;GO:0005739;GO:0051724
Q7RTT9,Solute carrier family 29 member 4,Brain,GO:0016324;GO:0016323;GO:0005886;GO:0098793;GO:0015562;GO:0008504;GO:0008324;GO:0005326;GO:0005337;GO:0005342;GO:0015101;GO:0019534;GO:0042910;GO:0032238;GO:1990748;GO:0015872;GO:0090494;GO:0048241;GO:0051625;GO:0140115;GO:0001692;GO:0051608;GO:0051615;GO:0015844;GO:0098655;GO:0006836;GO:0015874;GO:0051620;GO:1903825;GO:0015695;GO:0006837;GO:0051610;GO:0150104;GO:0042908
Q96QE2,Solute carrier family 2 member 13,Brain,GO:0016324;GO:0097450;GO:0044297;GO:0071944;GO:0042995;GO:0005737;GO:0030426;GO:0043231;GO:0016020;GO:0031090;GO:0005886;GO:0051117;GO:0005365;GO:0005366;GO:0002020;GO:0015798;GO:1902004;GO:0055085;GO:0150104
Q9UGQ3,Solute carrier family 2 member 6,Brain,GO:0005765;GO:0016020;GO:0005886;GO:0055056;GO:0033300;GO:0005353;GO:0022857;GO:1904659;GO:0070837;GO:0015755;GO:0008645;GO:0006110;GO:0055085
A6NNN8,Solute carrier family 38 member 8,Brain,GO:0030424;GO:0005938;GO:0016020;GO:0015179;GO:0003333;GO:0031175;GO:0021554;GO:0003406;GO:0007601
Q9ULF5,Solute carrier family 39 member 10,Brain,GO:0016324;GO:0005886;GO:0140410;GO:0005385;GO:0001837;GO:0030003;GO:0006882;GO:0002903;GO:0030890;GO:0050861;GO:0071578;GO:0071577
Q8WWI5,Solute carrier family 44 member 1,Brain,GO:0005829;GO:0070062;GO:0016020;GO:0005741;GO:0005739;GO:0005654;GO:0005886;GO:0015297;GO:0015220;GO:0034228;GO:0042426;GO:0015871;GO:0034229;GO:0006656;GO:0055085;GO:0150104
Q9Y2W3,Solute carrier family 45 member 1,Brain,GO:0016020;GO:0005356;GO:0015517;GO:0008506;GO:1904659;GO:0015757
Q6P1K1,Solute carrier family 48 member 1,Brain,GO:0036019;GO:0010008;GO:0005765;GO:0061474;GO:0005886;GO:0020037;GO:0015232;GO:0030218;GO:0097037;GO:0140357;GO:0042168;GO:0015886;GO:0051674;GO:0007041;GO:0006909
Q9GZV3,Solute carrier family 5 member 7,Brain,GO:0030424;GO:0030425;GO:0031901;GO:0016020;GO:0031594;GO:0043204;GO:0005886;GO:0042734;GO:0045202;GO:0030672;GO:0033265;GO:0015220;GO:0005307;GO:0008292;GO:0015871;GO:0001701;GO:0007274;GO:0006836;GO:0007271;GO:0055085
Q9H2J7,Solute carrier family 6 member 15,Brain,GO:0016020;GO:0005886;GO:0015171;GO:0015657;GO:0005326;GO:0005295;GO:0005298;GO:0006865;GO:0015820;GO:0006836;GO:0015804;GO:0015824;GO:0035725
P48067,Solute carrier family 6 member 9,Brain,GO:0016324;GO:0009925;GO:0016323;GO:0031045;GO:0005768;GO:0098686;GO:0016328;GO:0016020;GO:0098688;GO:0005886;GO:0014069;GO:0045211;GO:0042734;GO:0030672;GO:0015187;GO:0015375;GO:1903804;GO:0015816;GO:1904782;GO:0006836;GO:0070455;GO:0046985;GO:0060092;GO:0035725;GO:0060012;GO:0150104
Q9UPY5,Solute carrier family 7 member 11,Brain,GO:0045177;GO:0097449;GO:0031526;GO:0009986;GO:0016020;GO:0031528;GO:0005886;GO:0015327;GO:0015179;GO:0140926;GO:0030534;GO:0003333;GO:0034599;GO:0140206;GO:0006749;GO:0034775;GO:0090461;GO:0015811;GO:0098712;GO:0015813;GO:0140924;GO:0070306;GO:0060173;GO:0048286;GO:0050804;GO:0110076;GO:0070527;GO:1904717;GO:0042127;GO:1900407;GO:1901494;GO:2000211;GO:1903786;GO:0048021;GO:0033029;GO:0051223;GO:0050807;GO:0035094;GO:0014070;GO:0051775;GO:0009636;GO:0021756;GO:0021591;GO:0008542
Q92581,Solute carrier family 9 member A6,Brain,GO:0031901;GO:0005789;GO:0043231;GO:0031902;GO:0005886;GO:0055037;GO:0055038;GO:0042802;GO:0015386;GO:0015385;GO:0048675;GO:0097484;GO:0030010;GO:0006811;GO:0048812;GO:0071805;GO:0051453;GO:0098719
Q96T83,Solute carrier family 9 member A7,Brain,GO:0000139;GO:0043231;GO:0016020;GO:0005886;GO:0055037;GO:0055038;GO:0005802;GO:0015386;GO:0015385;GO:0006811;GO:0071805;GO:1905526;GO:0051453;GO:0006885;GO:0098719
Q9UIG8,Solute carrier organic anion transporter family member 3A1,Brain,GO:0016324;GO:0009925;GO:0016323;GO:0005886;GO:0008514;GO:0015132;GO:0015347;GO:0006811;GO:0051092;GO:0001934;GO:0015732;GO:0043252;GO:0150104
Q9H156,SLIT and NTRK like family member 2,Brain,GO:0030425;GO:0098982;GO:0098978;GO:0005886;GO:0007409;GO:0051965;GO:1905606;GO:0050807;GO:0099560
O94933,SLIT and NTRK like family member 3,Brain,GO:0009986;GO:0098982;GO:0005886;GO:0098839;GO:0099634;GO:0007409;GO:0097116;GO:0072578;GO:0051965;GO:1905606;GO:0099560;GO:0051932;GO:0072553
Q8IW52,SLIT and NTRK like family member 4,Brain,GO:0098978;GO:0005886;GO:0007409;GO:0051965;GO:0050807
O94991,SLIT and NTRK like family member 5,Brain,GO:0098978;GO:0005886;GO:0098839;GO:0043235;GO:0030534;GO:0007409;GO:0007268;GO:0072359;GO:0048813;GO:0007625;GO:0051965;GO:0150035;GO:0009410;GO:0043588;GO:0021756;GO:0099560
Q8IY92,SLX4 structure-specific endonuclease subunit,Brain,GO:0030054;GO:0000785;GO:0000781;GO:0005829;GO:0005654;GO:0033557;GO:0003677;GO:0008047;GO:0046872;GO:0010792;GO:0006281;GO:0006260;GO:0000724;GO:1904357;GO:0006289;GO:1904431;GO:0032206;GO:0000712;GO:0072429;GO:0090656;GO:0061820
Q6STE5,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3",Brain,GO:0035060;GO:0000785;GO:0005737;GO:0071565;GO:0071564;GO:0005654;GO:0005634;GO:0016514;GO:0003682;GO:0140297;GO:0016922;GO:0030374;GO:0005102;GO:0003713;GO:0003712;GO:0001221;GO:0003219;GO:0006338;GO:0042692;GO:0007399;GO:0003407;GO:0006337;GO:0045597;GO:0045893;GO:2000781;GO:0010971;GO:0045663;GO:0002052;GO:0051152;GO:0045582;GO:0070316;GO:2000045;GO:0030071;GO:2000819;GO:0006357;GO:0003139
P0DJ93,Small integral membrane protein 13,Brain,GO:0016020
P0DL12,Small integral membrane protein 17,Brain,GO:0016020
Q86T20,Small integral membrane protein 29,Brain,GO:0016020
Q9H4F8,SPARC related modular calcium binding 1,Brain,GO:0005604;GO:0005615;GO:0005509;GO:0050840;GO:0008201;GO:0030154;GO:0030198;GO:0001654;GO:0060173;GO:0045667
Q9NWM0,Spermine oxidase,Brain,GO:0005737;GO:0005829;GO:0043231;GO:0031965;GO:0005654;GO:0005634;GO:0046592;GO:0052901;GO:0006596;GO:0006598;GO:0046208;GO:0006805
O60641,Synaptosome associated protein 91,Brain,GO:0005905;GO:0030136;GO:0098894;GO:0008021;GO:0005545;GO:0032050;GO:0005546;GO:0019901;GO:0000149;GO:0048268;GO:0072583;GO:0015031;GO:2000369;GO:0016185
O76070,Synuclein gamma,Brain,GO:0043679;GO:0005813;GO:0005737;GO:0070062;GO:0043025;GO:0048471;GO:0005819;GO:1903136;GO:0008344;GO:0007268;GO:0009306;GO:0014059;GO:0046928;GO:0050808;GO:0048488
O75324,Stannin,Brain,GO:0005737;GO:0016020;GO:0005741;GO:0046872;GO:0009636
Q9NSN8,Syntrophin gamma 1,Brain,GO:0005737;GO:0005856;GO:0016010;GO:0005634;GO:0032587;GO:0016013;GO:0003779;GO:0005198;GO:0007154
Q9Y675,SNRPN upstream open reading frame,Brain,GO:0016607;GO:0005634;GO:0051117
Q9Y5X0,Sorting nexin 10,Brain,GO:0090651;GO:0005813;GO:0005783;GO:0005768;GO:0031313;GO:0005634;GO:0030141;GO:0005545;GO:0051117;GO:1901981;GO:0035630;GO:0045453;GO:0055074;GO:0019725;GO:1990830;GO:0060271;GO:0006897;GO:0007032;GO:0001696;GO:0006886;GO:0030316;GO:0071539;GO:0061512;GO:0097178;GO:0044691;GO:0016050
Q96L94,Sorting nexin 22,Brain,GO:0030659;GO:1901981;GO:0015031
Q5TF21,SOGA family member 3,Brain,GO:0005615;GO:0016020;GO:0010506
Q8WY21,Sortilin related VPS10 domain containing receptor 1,Brain,GO:0005794;GO:0016020;GO:0008188;GO:0007218;GO:0006892
Q96PQ0,Sortilin related VPS10 domain containing receptor 2,Brain,GO:0005829;GO:0043197;GO:0031901;GO:0043231;GO:0016020;GO:0043204;GO:0098839;GO:0055038;GO:0008188;GO:0006886;GO:0060292;GO:0007218
Q99523,Sortilin 1,Brain,GO:0009986;GO:0150053;GO:0005905;GO:0030136;GO:0031410;GO:0005829;GO:0005769;GO:0005789;GO:0010008;GO:0005794;GO:0032580;GO:0005765;GO:0005764;GO:0016020;GO:0031965;GO:0048471;GO:0005886;GO:0030140;GO:0019899;GO:0048406;GO:0010465;GO:0030379;GO:1905394;GO:0046323;GO:0006897;GO:0008333;GO:0032509;GO:0008625;GO:0007186;GO:0006895;GO:0090160;GO:0099558;GO:0014902;GO:0045599;GO:0051005;GO:0007218;GO:0048011;GO:0001503;GO:0048227;GO:0006622;GO:0010468;GO:0032868;GO:0016050
P35716,SRY-box transcription factor 11,Brain,GO:0000785;GO:0005654;GO:0005634;GO:0005886;GO:0001228;GO:0003700;GO:0000981;GO:0000978;GO:0000976;GO:0007420;GO:0048593;GO:0061386;GO:0061303;GO:0048557;GO:0048704;GO:0061029;GO:0014009;GO:0060022;GO:0001822;GO:0002089;GO:0060425;GO:0010629;GO:0060253;GO:0050672;GO:0000122;GO:2000678;GO:0007399;GO:0060563;GO:0030182;GO:0003357;GO:0014003;GO:0003151;GO:0030513;GO:0010628;GO:0035332;GO:0046887;GO:2001111;GO:0050769;GO:0045666;GO:0045778;GO:0045669;GO:2000648;GO:0045944;GO:0017015;GO:0035914;GO:0060023;GO:0021510;GO:0048485;GO:0060412
O95416,SRY-box transcription factor 14,Brain,GO:0000785;GO:0005634;GO:0005667;GO:0003682;GO:0001228;GO:0000981;GO:0000978;GO:0043565;GO:1990837;GO:0007420;GO:0009649;GO:0045892;GO:0000122;GO:0007399;GO:0030182;GO:0045944;GO:2001222;GO:0007601
P48431,SRY-box transcription factor 2,Brain,GO:0000785;GO:0005737;GO:0005829;GO:0016607;GO:0005654;GO:0005634;GO:0005667;GO:0003677;GO:0001228;GO:0003700;GO:0000981;GO:0035198;GO:0000978;GO:0043565;GO:0000976;GO:0021984;GO:0007420;GO:0006325;GO:0001714;GO:0001654;GO:0030900;GO:0021781;GO:0048839;GO:0090090;GO:1902807;GO:0050680;GO:0045665;GO:0000122;GO:0030182;GO:0097150;GO:0001649;GO:0021983;GO:0045597;GO:0022409;GO:0045893;GO:0043410;GO:0045944;GO:2000116;GO:0006355;GO:0010468;GO:1904520;GO:0070848;GO:0090649;GO:0009611;GO:0035019;GO:0042246
P41225,SRY-box transcription factor 3,Brain,GO:0000785;GO:0005654;GO:0005634;GO:0003677;GO:0001228;GO:0000981;GO:0000978;GO:1990837;GO:0007420;GO:0007417;GO:0060324;GO:0021854;GO:0045665;GO:0000122;GO:0030182;GO:0021983;GO:0045944;GO:0007423;GO:0007530
Q6UWN8,Serine peptidase inhibitor Kazal type 6,Brain,GO:0005576;GO:0004867
Q8WWL2,Spire type actin nucleation factor 2,Brain,GO:0005938;GO:0032154;GO:0030659;GO:0005856;GO:0005829;GO:0003779;GO:0008017;GO:0030036;GO:0051639;GO:0030041;GO:0045010;GO:0036089;GO:0051295;GO:0070649;GO:0048193;GO:0046907;GO:0040038;GO:2000781;GO:0015031;GO:0016192
Q08629,"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1",Brain,GO:0062023;GO:0005737;GO:0031012;GO:0005615;GO:0031594;GO:0033268;GO:0014069;GO:0016528;GO:0005509;GO:0004869;GO:0005201;GO:0008191;GO:0004867;GO:0007155;GO:0021953;GO:0010812;GO:0010951;GO:0010977;GO:0007399;GO:0022008;GO:0001764;GO:0001558
Q92563,"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2",Brain,GO:0031012;GO:0005576;GO:0005509;GO:0050840;GO:0005539;GO:0008191;GO:1990830;GO:0030198;GO:0010951;GO:2000147;GO:0010811;GO:0045595;GO:0007416
Q9BQ16,"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3",Brain,GO:0031012;GO:0005576;GO:0005615;GO:0005509;GO:0005539;GO:0008191;GO:2000146;GO:0010951
P10451,Secreted phosphoprotein 1,Brain,GO:0042995;GO:0005788;GO:0070062;GO:0005576;GO:0005615;GO:0005794;GO:0048471;GO:0005125;GO:0050840;GO:0005178;GO:0036094;GO:0006710;GO:0031214;GO:0007155;GO:0071394;GO:0046697;GO:0007566;GO:0048685;GO:0001649;GO:0045780;GO:0045893;GO:2000866;GO:1904612;GO:0036005;GO:0048545;GO:0033280
Q2MJR0,Sprouty related EVH1 domain containing 3,Brain,GO:0005886;GO:0019901;GO:0010719;GO:0070373;GO:1902747;GO:0030512
Q5BIV9,Shadow of prion protein,Brain,GO:0005829;GO:0005576;GO:0005730;GO:0005634;GO:0005886;GO:0098552;GO:0031982;GO:0003676;GO:0006606
O15020,"Spectrin beta, non-erythrocytic 2",Brain,GO:0016324;GO:0030054;GO:0042995;GO:0030864;GO:0005829;GO:0005615;GO:0098978;GO:0043231;GO:0043025;GO:0098688;GO:0033010;GO:0005886;GO:0099189;GO:0098793;GO:0008091;GO:0003779;GO:0051015;GO:0045296;GO:0005543;GO:0005200;GO:0099186;GO:0098918;GO:0030036;GO:0051693;GO:0030534;GO:0021692;GO:0035264;GO:0099150;GO:0007416;GO:0016192
Q8NEQ6,Steroid receptor associated and regulated protein,Brain,GO:0005737;GO:0005634;GO:0030331;GO:0033148
O75044,SLIT-ROBO Rho GTPase activating protein 2,Brain,GO:0005737;GO:0005829;GO:0044327;GO:0030027;GO:0005634;GO:0045335;GO:0005886;GO:0014069;GO:0045211;GO:0005096;GO:0042802;GO:0042803;GO:0031267;GO:0051014;GO:0060996;GO:1904861;GO:0021816;GO:0046847;GO:1904862;GO:0003363;GO:0030336;GO:2001223;GO:0048812;GO:0043547;GO:0051056;GO:0007165;GO:0034446
P0DJJ0,SLIT-ROBO Rho GTPase activating protein 2C,Brain,GO:0098978;GO:0046982;GO:0042803;GO:0021987;GO:1904861;GO:0021816;GO:1904862;GO:0061000;GO:0051490;GO:2001224;GO:0051963
O43295,SLIT-ROBO Rho GTPase activating protein 3,Brain,GO:0005737;GO:0005829;GO:0098794;GO:0005096;GO:0030336;GO:0051056;GO:0007165
P30872,Somatostatin receptor 1,Brain,GO:0043005;GO:0005886;GO:0042923;GO:0004994;GO:0071392;GO:1990830;GO:0021549;GO:0030900;GO:0007187;GO:0007215;GO:0008285;GO:0007218;GO:0042594;GO:0007283
P30874,Somatostatin receptor 2,Brain,GO:0005829;GO:0043005;GO:0005886;GO:0042923;GO:0030165;GO:0004994;GO:0007193;GO:0071392;GO:0071385;GO:0021549;GO:0030900;GO:0007187;GO:0008285;GO:0007218;GO:0030432;GO:0042594;GO:0007283
P32745,Somatostatin receptor 3,Brain,GO:0060170;GO:0005929;GO:0043005;GO:0097730;GO:0005886;GO:0004930;GO:0042923;GO:0005102;GO:0004994;GO:0007267;GO:0071392;GO:0071385;GO:0021549;GO:0030900;GO:0007187;GO:0008628;GO:0008285;GO:0007218;GO:0042594;GO:0007283
Q96JF0,"ST6 beta-galactoside alpha-2,6-sialyltransferase 2",Brain,GO:0005794;GO:0032580;GO:0000139;GO:0003835;GO:0009311;GO:0006486;GO:0097503
Q9BVH7,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5",Brain,GO:0000139;GO:0001665;GO:0008373;GO:0001574;GO:0006688;GO:0009312;GO:0009311;GO:0006486
O43173,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3",Brain,GO:0000139;GO:0003828;GO:0042802;GO:0033691;GO:0001574;GO:0009100;GO:0006688;GO:0006491;GO:0009311;GO:0006486;GO:0097503
O15466,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5",Brain,GO:0000139;GO:0003828;GO:0008373;GO:0005975;GO:0006688;GO:0006491;GO:0009311;GO:0006486
Q6ZMT1,SH3 and cysteine rich domain 2,Brain,GO:0009898;GO:0005829;GO:0042383;GO:0046872;GO:1903078;GO:1901387;GO:0003009
Q8IWL8,Saitohin,Brain,GO:0005737;GO:0005829;GO:0005794;GO:0005654;GO:0005634;GO:0048471;GO:0048026
Q8WU08,Serine/threonine kinase 32A,Brain,GO:0005886;GO:0004676;GO:0004679;GO:0005524;GO:0004677;GO:0004694;GO:0044024;GO:0072371;GO:1990244;GO:0035979;GO:0044025;GO:0140823;GO:0035175;GO:0044022;GO:0140855;GO:0035402;GO:0072354;GO:0140857;GO:0035403;GO:0044023;GO:0046872;GO:0106310;GO:0004674;GO:0072518;GO:0004711;GO:0035556
Q86UX6,Serine/threonine kinase 32C,Brain,GO:0004676;GO:0004679;GO:0005524;GO:0004677;GO:0004694;GO:0044024;GO:0072371;GO:1990244;GO:0035979;GO:0044025;GO:0140823;GO:0035175;GO:0044022;GO:0140855;GO:0035402;GO:0072354;GO:0140857;GO:0035403;GO:0044023;GO:0046872;GO:0106310;GO:0004674;GO:0072518;GO:0004711;GO:0035556
P16949,Stathmin 1,Brain,GO:0005737;GO:0005829;GO:0070062;GO:0016020;GO:0005874;GO:0043005;GO:0015631;GO:0007409;GO:0061436;GO:0048012;GO:0035556;GO:0007019;GO:0000281;GO:0007052;GO:1905098;GO:0031115;GO:0035024;GO:0051497;GO:0070495;GO:0031175;GO:0030334;GO:0031110;GO:0009615;GO:0007165
Q9NZ72,Stathmin 3,Brain,GO:0005737;GO:0005829;GO:0005794;GO:0030426;GO:0043005;GO:0019904;GO:0015631;GO:0001835;GO:0031122;GO:0007019;GO:0035021;GO:0007399;GO:0031175;GO:0051493;GO:0031110
Q9UBI4,Stomatin like 1,Brain,GO:0031902;GO:0045121;GO:0005886;GO:0006869
Q8WXE9,Stonin 2,Brain,GO:0030122;GO:0005829;GO:0043005;GO:0005730;GO:0008021;GO:0035615;GO:0072583;GO:0030100;GO:0048488
Q6ZVD7,Storkhead box 1,Brain,GO:0005938;GO:0005813;GO:0005737;GO:0005829;GO:0001650;GO:0005654;GO:0005634;GO:0003700;GO:0000977;GO:0051301;GO:0071500;GO:0048839;GO:0010629;GO:1904031;GO:1900087;GO:0010971;GO:0010628;GO:1904120;GO:0033138;GO:0010800;GO:0051897;GO:0010468;GO:1901858;GO:0051881;GO:0010821;GO:1902882;GO:0006357
Q9ULQ0,Striatin interacting protein 2,Brain,GO:0005737;GO:0005829;GO:0090443;GO:0016477;GO:0007010;GO:0008360
P61764,Syntaxin binding protein 1,Brain,GO:0030424;GO:0005737;GO:0005829;GO:0070062;GO:0098888;GO:0098978;GO:0005739;GO:0005654;GO:0098688;GO:0048471;GO:0045335;GO:0005886;GO:0031091;GO:0098794;GO:0098831;GO:0099523;GO:0032991;GO:0030141;GO:0042802;GO:0043274;GO:0019904;GO:0019901;GO:0003723;GO:0000149;GO:0019905;GO:0017075;GO:0007412;GO:0071346;GO:0003006;GO:0006886;GO:0060292;GO:0043524;GO:0031333;GO:0032229;GO:0007274;GO:0051402;GO:0070527;GO:0002576;GO:0045956;GO:1903296;GO:0043306;GO:0106022;GO:0099525;GO:0072659;GO:0050821;GO:2000367;GO:0035542;GO:0031630;GO:0010807;GO:0032355;GO:0035493;GO:0016188;GO:0016082;GO:0006904
Q9Y2K9,Syntaxin binding protein 5L,Brain,GO:0005737;GO:0005886;GO:0031201;GO:0005096;GO:0045159;GO:0019905;GO:0006887;GO:0006893;GO:0015031
Q5VX71,Sushi domain containing 4,Brain,GO:0005576;GO:0098688;GO:0045211;GO:0006958;GO:0045087;GO:0045957;GO:0045959;GO:0030449;GO:0099149
Q7L0J3,Synaptic vesicle glycoprotein 2A,Brain,GO:0005911;GO:0030425;GO:0005783;GO:0098982;GO:0098978;GO:0031594;GO:0043005;GO:0043025;GO:0005886;GO:0048786;GO:0008021;GO:0030672;GO:0019901;GO:0022857;GO:0006874;GO:0014052;GO:0016082
Q9NX95,Syntabulin,Brain,GO:1904115;GO:0005881;GO:0031410;GO:0000139;GO:0043231;GO:0005739;GO:1990048;GO:0019896;GO:0035774;GO:0060025;GO:0060074
O14994,Synapsin III,Brain,GO:0098850;GO:0098978;GO:0014069;GO:0008021;GO:0030672;GO:0005524;GO:0007269;GO:0032228;GO:0050808;GO:0097091
Q9H7V2,Synapse differentiation inducing 1,Brain,GO:0044297;GO:0043198;GO:0043197;GO:0031901;GO:0060076;GO:0098978;GO:0043231;GO:0005886;GO:0014069;GO:0098839;GO:0030672;GO:0035254;GO:0042803;GO:0006886;GO:0051965;GO:0150052;GO:0097091
Q8NF91,Spectrin repeat containing nuclear envelope protein 1,Brain,GO:0005737;GO:0044327;GO:0098978;GO:0005794;GO:0034993;GO:0016020;GO:0030496;GO:0005635;GO:0031965;GO:0005640;GO:0005730;GO:0005654;GO:0005634;GO:0000932;GO:0048471;GO:0098871;GO:0098843;GO:0045211;GO:0030017;GO:0003779;GO:0051015;GO:0140444;GO:0019899;GO:0042802;GO:0005521;GO:0042803;GO:0003723;GO:0005102;GO:0055007;GO:0007030;GO:0042692;GO:2001054;GO:0061886;GO:0090292;GO:0006997;GO:0002053;GO:0048260;GO:0048814;GO:1903353;GO:0099149;GO:0009416;GO:0007283
O43759,Synaptogyrin 1,Brain,GO:0035577;GO:0042470;GO:0016020;GO:0031594;GO:0005886;GO:0098685;GO:0030672;GO:1990830;GO:0006605;GO:0045055;GO:0048169;GO:0048172;GO:0048499
O43426,Synaptojanin 1,Brain,GO:0030132;GO:0005737;GO:0005829;GO:0016020;GO:0030117;GO:0048471;GO:0098793;GO:0097060;GO:0043195;GO:0012506;GO:0052658;GO:0034596;GO:0034595;GO:0052629;GO:0043813;GO:0004438;GO:0004439;GO:0043812;GO:0003723;GO:0043647;GO:0007612;GO:0061024;GO:0006836;GO:0006661;GO:0046856;GO:0046488;GO:1904980;GO:0048488;GO:0016082;GO:0048489;GO:0016191
P08247,Synaptophysin,Brain,GO:0060076;GO:0031594;GO:0043005;GO:0048471;GO:0048786;GO:0042734;GO:0098685;GO:0008021;GO:0030672;GO:0043195;GO:0015485;GO:0042802;GO:0042169;GO:0006897;GO:0048169;GO:0048168;GO:2000474;GO:0048172;GO:0010807;GO:0016188;GO:0048499
Q7L8C5,Synaptotagmin 13,Brain,GO:0070382;GO:0043231;GO:0005886;GO:0045202;GO:0030133;GO:0061891;GO:0005544;GO:0000149;GO:0007268;GO:0017158;GO:0016192
Q17RD7,Synaptotagmin 16,Brain,GO:0042802;GO:0005543
Q9BSW7,Synaptotagmin 17,Brain,GO:0070382;GO:0098978;GO:0005886;GO:0098794;GO:0005802;GO:0061891;GO:0005544;GO:0000149;GO:0030154;GO:1903861;GO:0017158;GO:0099149;GO:0016192
