Uniprot,Gene description,Organ,GO
P11586,"Methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1",Liver,GO:0005829;GO:0070062;GO:0016020;GO:0005739;GO:0005524;GO:0004329;GO:0004477;GO:0004487;GO:0004488;GO:0004486;GO:0009257;GO:0048702;GO:0048703;GO:0007507;GO:0009086;GO:0006555;GO:0001843;GO:0001780;GO:0006730;GO:0006164;GO:0009152;GO:0009070;GO:0009069;GO:0061053;GO:0035999;GO:0019346
P49914,Methenyltetrahydrofolate synthetase,Liver,GO:0005737;GO:0005829;GO:0005759;GO:0005739;GO:0030272;GO:0005524;GO:0005542;GO:0046872;GO:0046657;GO:0046655;GO:0009396;GO:0015942;GO:0006536;GO:0035999;GO:0046653
Q8WWR8,Neuraminidase 4,Liver,GO:0005737;GO:0005789;GO:0043202;GO:0005764;GO:0016020;GO:0005743;GO:0005741;GO:0043005;GO:0019866;GO:0005886;GO:0004308;GO:0006689;GO:0006516;GO:0010977;GO:0009313
O00482,Nuclear receptor subfamily 5 group A member 2,Liver,GO:0000785;GO:0005737;GO:0005654;GO:0005634;GO:0090575;GO:0003682;GO:0003677;GO:0001228;GO:0003700;GO:0000981;GO:0004879;GO:0005543;GO:0000978;GO:0043565;GO:1990837;GO:0000976;GO:0001221;GO:0008270;GO:0090425;GO:0008206;GO:0097720;GO:1990830;GO:0042632;GO:0009792;GO:0042592;GO:0009755;GO:0061113;GO:0045893;GO:0045944;GO:0045070;GO:0042127;GO:0006355;GO:0006357;GO:0009888
Q9UBC0,One cut homeobox 1,Liver,GO:0000785;GO:0005634;GO:0003682;GO:0001228;GO:0000981;GO:0000978;GO:1990837;GO:0009653;GO:0030183;GO:0045165;GO:0016477;GO:0060271;GO:0007492;GO:0002064;GO:0006006;GO:0001889;GO:0030512;GO:0007219;GO:0003310;GO:0003311;GO:0030335;GO:0045944;GO:0001952;GO:0006355;GO:0006357;GO:0048536;GO:0007179;GO:0003309
Q9UJX0,Oxidative stress induced growth inhibitor 1,Liver,GO:0008083;GO:0030154;GO:0030308
Q6ZVX9,Progestin and adipoQ receptor family member 9,Liver,GO:0005886;GO:0038023;GO:0005496
Q8NBP7,Proprotein convertase subtilisin/kexin type 9,Liver,GO:0009986;GO:0030134;GO:0005737;GO:0005769;GO:0036020;GO:0005783;GO:0005788;GO:0005576;GO:0005615;GO:0031232;GO:0005794;GO:0005770;GO:0005765;GO:0005764;GO:1990667;GO:1990666;GO:0048471;GO:0005886;GO:0034185;GO:0034190;GO:0030169;GO:0050750;GO:0003723;GO:0004252;GO:0030547;GO:0019871;GO:0034189;GO:0070326;GO:0006915;GO:0032869;GO:0009267;GO:0042632;GO:0008203;GO:0001822;GO:0042157;GO:0001889;GO:0032802;GO:0007041;GO:0010989;GO:1905596;GO:1905598;GO:0002091;GO:0001920;GO:1905601;GO:2000650;GO:0022008;GO:0030182;GO:0006644;GO:0032805;GO:0043525;GO:0002092;GO:0016540;GO:0043523;GO:0010469;GO:0006641
Q9BY49,Peroxisomal trans-2-enoyl-CoA reductase,Liver,GO:0005829;GO:0005739;GO:0005778;GO:0005777;GO:0005102;GO:0019166;GO:0006633;GO:0033306
Q9NST1,Patatin like phospholipase domain containing 3,Liver,GO:0005737;GO:0005789;GO:0005811;GO:0016020;GO:0003841;GO:0016411;GO:0047498;GO:0047499;GO:0051265;GO:0004465;GO:0036042;GO:0042171;GO:0035727;GO:0051264;GO:0004623;GO:0004806;GO:0036155;GO:1905243;GO:0032869;GO:0006650;GO:0034389;GO:0055088;GO:0001676;GO:0006654;GO:0009744;GO:0036153;GO:0019432;GO:0019433;GO:0050872
Q15493,Regucalcin,Liver,GO:0005737;GO:0005634;GO:0005509;GO:0030234;GO:0004341;GO:0008270;GO:0006874;GO:0001822;GO:0019853;GO:0097421;GO:0043066;GO:1903011;GO:2000279;GO:1903625;GO:0050680;GO:1901318;GO:0045019;GO:1902679;GO:0032781;GO:0045723;GO:0010907;GO:1903052;GO:0010867;GO:0050848;GO:0007283
Q9UL12,Sarcosine dehydrogenase,Liver,GO:0005737;GO:0005759;GO:0005739;GO:0008480;GO:1901053
P01011,Serpin family A member 3,Liver,GO:0035578;GO:0072562;GO:0062023;GO:0070062;GO:0005576;GO:0005615;GO:0005634;GO:0031093;GO:0034774;GO:0003677;GO:0004867;GO:0006953;GO:0006954;GO:0030277;GO:0019216
P29622,Serpin family A member 4,Liver,GO:0070062;GO:0005576;GO:0005615;GO:0031089;GO:0004867
P05546,Serpin family D member 1,Liver,GO:0005788;GO:0070062;GO:0005576;GO:0005615;GO:0004866;GO:0008201;GO:0004867;GO:0007596;GO:0006935
P04278,Sex hormone binding globulin,Liver,GO:0070062;GO:0005576;GO:0005497;GO:0005496
Q9UJS0,Solute carrier family 25 member 13,Liver,GO:0005743;GO:0005739;GO:0005886;GO:0000514;GO:0000515;GO:0005509;GO:0042802;GO:0015183;GO:0005313;GO:0015810;GO:0006754;GO:0045333;GO:0006094;GO:0015813;GO:0043490;GO:0006839;GO:0051592
O75387,Solute carrier family 43 member 1,Liver,GO:0016324;GO:0005789;GO:0005886;GO:0098846;GO:0015171;GO:0015179;GO:0015188;GO:0015190;GO:0005304;GO:0015175;GO:0006865;GO:0015818;GO:0015820;GO:1903785;GO:0051956;GO:1905533;GO:0015804
H3BR10,Small leucine rich protein 1,Liver,GO:0016020
P15907,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1",Liver,GO:0005576;GO:0005794;GO:0032580;GO:0005797;GO:0000139;GO:0000138;GO:0003835;GO:0042803;GO:0008373;GO:0006959;GO:0006054;GO:0050922;GO:2000110;GO:0016266;GO:0032946;GO:0018279;GO:1900024;GO:0045471;GO:0097503;GO:0019082
Q06520,Sulfotransferase family 2A member 1,Liver,GO:0005737;GO:0005829;GO:0050656;GO:0004027;GO:0047704;GO:0050294;GO:0008146;GO:0050427;GO:0030573;GO:0008203;GO:0006068;GO:0016042;GO:0008202;GO:0051923;GO:0042403;GO:0006805
P40225,Thrombopoietin,Liver,GO:0005576;GO:0005615;GO:0005125;GO:0008083;GO:0005179;GO:0005102;GO:0008283;GO:0097696;GO:0035855;GO:0030219;GO:0008284;GO:0070374;GO:1902035;GO:0043410;GO:0045654;GO:0051897;GO:0001934;GO:0038163
Q96MV1,TLC domain containing 4,Liver,GO:0005783;GO:0016020;GO:0055088
Q3YBM2,Transmembrane protein 176B,Liver,GO:0031965;GO:0009887;GO:0097028;GO:2001199
Q8IV45,Unc-5 family C-terminal like,Liver,GO:0005737;GO:0016020;GO:0005042;GO:0008233;GO:0043123;GO:0046330
P56703,Wnt family member 3,Liver,GO:0030666;GO:0005788;GO:0070062;GO:0031012;GO:0005576;GO:0005615;GO:0005796;GO:0005886;GO:1990909;GO:0005125;GO:0005109;GO:0019904;GO:0048018;GO:0009948;GO:0007411;GO:0060070;GO:0045165;GO:0000902;GO:0071300;GO:0009950;GO:0035115;GO:0035116;GO:0007276;GO:0010467;GO:0060323;GO:0060174;GO:0061180;GO:0001707;GO:1904948;GO:0048843;GO:0030182;GO:0048697;GO:0010628;GO:0045669;GO:0030177;GO:2000739;GO:0050767;GO:0060064;GO:0072089
P47989,Xanthine dehydrogenase,Liver,GO:0005829;GO:0005615;GO:0005777;GO:0016529;GO:0051537;GO:0071949;GO:0050660;GO:0070674;GO:0070675;GO:0005506;GO:0043546;GO:0042803;GO:0004854;GO:0004855;GO:0006154;GO:0000255;GO:0043605;GO:0006196;GO:0046059;GO:0006157;GO:0006161;GO:0006149;GO:0046055;GO:0046038;GO:0006147;GO:0009114;GO:0006204;GO:0006148;GO:0016226;GO:0007595;GO:0045602;GO:0001937;GO:0010629;GO:0051898;GO:0001933;GO:1900747;GO:2001213;GO:2001056;GO:1900745;GO:2000379;GO:0009115
Q8N5A5,Zinc finger CCCH-type and G-patch domain containing,Liver,GO:0000785;GO:0005654;GO:0005634;GO:0005886;GO:0003700;GO:0000981;GO:0001227;GO:0046872;GO:0000978;GO:0043565;GO:0045892;GO:0007175;GO:0000122
P09110,Acetyl-CoA acyltransferase 1,Liver,GO:0005829;GO:0005576;GO:0016020;GO:0005782;GO:0005777;GO:0035580;GO:0008775;GO:0003985;GO:0003988;GO:0050633;GO:0016401;GO:0036109;GO:0008206;GO:0006635;GO:0033540;GO:0010124;GO:0000038
Q709F0,Acyl-CoA dehydrogenase family member 11,Liver,GO:0005737;GO:0005743;GO:0031966;GO:0005739;GO:0005634;GO:0005777;GO:0003995;GO:0050660;GO:0004466;GO:0070991;GO:0017099;GO:0006635;GO:0033539
P45954,Acyl-CoA dehydrogenase short/branched chain,Liver,GO:0005759;GO:0005739;GO:0003995;GO:0050660;GO:0042802;GO:0003853;GO:0016937;GO:0006631;GO:0006550
Q99424,Acyl-CoA oxidase 2,Liver,GO:0005829;GO:0043231;GO:0005782;GO:0005777;GO:0033791;GO:0071949;GO:0005504;GO:0050660;GO:0016401;GO:0042803;GO:0006699;GO:0033540;GO:0000038
Q96HD9,Aminoacylase 3,Liver,GO:0016324;GO:0005829;GO:0070062;GO:0004046;GO:0016788;GO:0042802;GO:0046872
Q08828,Adenylate cyclase 1,Liver,GO:0005737;GO:0070062;GO:0098978;GO:0098686;GO:0045121;GO:0005886;GO:0098839;GO:0098793;GO:0098685;GO:0004016;GO:0005524;GO:0008294;GO:0005516;GO:0046872;GO:0007189;GO:0007409;GO:0006171;GO:0071277;GO:1904322;GO:0007623;GO:0035556;GO:0007616;GO:0150076;GO:0032793;GO:1900273;GO:0099171;GO:0042752;GO:0009410
Q9BSE5,Agmatinase,Liver,GO:0005739;GO:0008783;GO:0004053;GO:0047971;GO:0047972;GO:0046872;GO:0097055;GO:0033389;GO:0000050
P13196,5'-aminolevulinate synthase 1,Liver,GO:0005829;GO:0005743;GO:0005759;GO:0005739;GO:0005654;GO:0003870;GO:0042802;GO:0030170;GO:0048821;GO:0006784;GO:0006785;GO:0006783;GO:0048034;GO:0042541;GO:0006782;GO:1903412
P02649,Apolipoprotein E,Liver,GO:0072562;GO:0042627;GO:0034360;GO:0030669;GO:0062023;GO:0005737;GO:0030425;GO:0034365;GO:0005769;GO:0071682;GO:0005783;GO:0005788;GO:0070062;GO:0031012;GO:0005576;GO:0005615;GO:1903561;GO:0098978;GO:0005794;GO:0034364;GO:0034363;GO:1990777;GO:0034362;GO:0042470;GO:0016020;GO:0097487;GO:0043025;GO:0005634;GO:0005886;GO:0043083;GO:0034361;GO:0001540;GO:0016209;GO:0120020;GO:0019899;GO:0043395;GO:0008201;GO:0042802;GO:0008289;GO:0005319;GO:0071813;GO:0050750;GO:0046911;GO:0060228;GO:0005543;GO:0046983;GO:0042803;GO:0044877;GO:0048018;GO:0005102;GO:0005198;GO:0048156;GO:0070326;GO:0055090;GO:0097113;GO:0042982;GO:0048844;GO:0071402;GO:0006707;GO:0033344;GO:0042632;GO:0008203;GO:0034382;GO:0007010;GO:0055089;GO:0007186;GO:0010467;GO:0034380;GO:0034384;GO:0034375;GO:0071831;GO:0006874;GO:0046907;GO:0010877;GO:0042158;GO:0042159;GO:0035641;GO:0015909;GO:0007616;GO:0034374;GO:0051651;GO:0032438;GO:1905907;GO:1902430;GO:0030195;GO:0043537;GO:0090090;GO:0045541;GO:0010596;GO:0001937;GO:0010629;GO:0050728;GO:1900272;GO:0043407;GO:0010977;GO:0010544;GO:0051248;GO:0050709;GO:0048662;GO:0090209;GO:0031175;GO:0038060;GO:0097114;GO:0033700;GO:0044794;GO:1905908;GO:1900223;GO:0010875;GO:0090205;GO:1905920;GO:0060999;GO:1902952;GO:0045893;GO:0045807;GO:0070374;GO:0046889;GO:1903002;GO:0140077;GO:0032805;GO:0051044;GO:0010976;GO:0045429;GO:1902995;GO:0017038;GO:0006898;GO:1905906;GO:1902991;GO:1900221;GO:0042981;GO:0030516;GO:2000822;GO:0032489;GO:1905890;GO:0090181;GO:0045088;GO:0048168;GO:0061136;GO:0051246;GO:0043254;GO:0061771;GO:0002021;GO:0000302;GO:0043691;GO:0007271;GO:0070328;GO:0006641;GO:0071830;GO:0042311;GO:0034447;GO:0034372;GO:0019068
O95445,Apolipoprotein M,Liver,GO:0034365;GO:0005576;GO:0034364;GO:0034362;GO:0034366;GO:0034361;GO:0016209;GO:0005319;GO:0005543;GO:0033344;GO:0042632;GO:0034380;GO:0034384;GO:0034375;GO:0042157;GO:0034445;GO:0043691
P05089,Arginase 1,Liver,GO:0035578;GO:0005737;GO:0005829;GO:0005576;GO:0005615;GO:0005634;GO:0035580;GO:0004053;GO:0030145;GO:0002250;GO:0006527;GO:0019547;GO:0042832;GO:0045087;GO:0046007;GO:0042130;GO:2000552;GO:0060336;GO:0070965;GO:0009624;GO:0000050
Q6ZSI9,Calpain 12,Liver,GO:0005737;GO:0005509;GO:0004198;GO:0006508
P35520,Cystathionine beta-synthase,Liver,GO:0005737;GO:0005829;GO:0005634;GO:0070025;GO:0004122;GO:0019899;GO:0020037;GO:0042802;GO:0046872;GO:0072341;GO:0070026;GO:0050421;GO:0019825;GO:0042803;GO:0030170;GO:1904047;GO:0031625;GO:0097746;GO:0001974;GO:0060351;GO:0071456;GO:0021587;GO:0019344;GO:0006535;GO:0019343;GO:0042262;GO:0001958;GO:0043418;GO:0050667;GO:0070814;GO:0019448;GO:0006565;GO:0006563;GO:0060135;GO:0043066;GO:0010749;GO:0051593;GO:0006801;GO:0019346
Q9H8S5,Cyclin P,Liver,GO:0000307;GO:0005737;GO:0005815;GO:0005634;GO:0016538;GO:0000082
P51795,Chloride voltage-gated channel 5,Liver,GO:0045177;GO:0005829;GO:0005769;GO:0010008;GO:0005794;GO:0000139;GO:0005765;GO:0016020;GO:0005886;GO:0008021;GO:0015297;GO:0005524;GO:0042802;GO:0005247;GO:0006821;GO:0006897;GO:0034220;GO:0003014
P00450,Ceruloplasmin,Liver,GO:0072562;GO:0005788;GO:0070062;GO:0005576;GO:0005615;GO:0005765;GO:0005886;GO:0005507;GO:0004322;GO:0004602;GO:0016491;GO:0016724;GO:0047066;GO:0051087;GO:0006878;GO:0006879;GO:0006826
P51589,Cytochrome P450 family 2 subfamily J member 2,Liver,GO:0005737;GO:0005789;GO:0070062;GO:0043231;GO:0008405;GO:0008404;GO:0106301;GO:0008392;GO:0020037;GO:0106255;GO:0005506;GO:0016853;GO:0071614;GO:0004497;GO:0016712;GO:0019373;GO:0006631;GO:0006690;GO:0043651;GO:0006082;GO:0008016;GO:0006805
Q9NYL5,Cytochrome P450 family 39 subfamily A member 1,Liver,GO:0005789;GO:0043231;GO:0033782;GO:0020037;GO:0005506;GO:0008396;GO:0008387;GO:0006699;GO:0006707;GO:0042632;GO:0007586;GO:0016125
P08684,Cytochrome P450 family 3 subfamily A member 4,Liver,GO:0005737;GO:0005789;GO:0043231;GO:0102320;GO:0062181;GO:0062188;GO:0062189;GO:0062187;GO:0034875;GO:0019899;GO:0101020;GO:0101021;GO:0020037;GO:0005506;GO:0004497;GO:0016491;GO:0016712;GO:0019825;GO:0050591;GO:0008401;GO:0005496;GO:0008395;GO:0050649;GO:0070576;GO:0030343;GO:0046222;GO:0009822;GO:0008209;GO:0008203;GO:0008210;GO:0002933;GO:0006629;GO:0042759;GO:0016098;GO:0070989;GO:0042573;GO:0042572;GO:0006706;GO:0008202;GO:0042369;GO:0042359;GO:0042178;GO:0006805
Q8N4W6,DnaJ heat shock protein family (Hsp40) member C22,Liver,GO:0016020
P03951,Coagulation factor XI,Liver,GO:0070062;GO:0005576;GO:0005615;GO:0016020;GO:0005886;GO:0008201;GO:0042802;GO:0070009;GO:0004252;GO:0007596;GO:0031639;GO:0051919
Q15485,Ficolin 2,Liver,GO:0072562;GO:0005581;GO:0062023;GO:0009897;GO:0070062;GO:0005576;GO:0005615;GO:1905370;GO:0003823;GO:0048306;GO:0097367;GO:2001065;GO:0046872;GO:0043394;GO:0005102;GO:0002752;GO:0001867;GO:0050829;GO:0050830;GO:0008228;GO:1903028;GO:0006508;GO:0043654
A2VDF0,Fucose mutarotase,Liver,GO:0005829;GO:0042806;GO:0036373;GO:0016857;GO:0006004;GO:0036065
Q9Y2T3,Guanine deaminase,Liver,GO:0005829;GO:0008892;GO:0008270;GO:0000255;GO:0043605;GO:0006161;GO:0046055;GO:0046038;GO:0006147;GO:0046098;GO:0007399;GO:0006139
P38435,Gamma-glutamyl carboxylase,Liver,GO:0005789;GO:0016020;GO:0008488;GO:0019842;GO:0007596;GO:0036211;GO:0042373
P00367,Glutamate dehydrogenase 1,Liver,GO:0005737;GO:0005783;GO:0005759;GO:0005739;GO:0043531;GO:0005524;GO:0004352;GO:0004354;GO:0004353;GO:0005525;GO:0070728;GO:0070403;GO:0042803;GO:0006537;GO:0006538;GO:0006541;GO:0032024;GO:0021762;GO:0072350
Q9Y223,Glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase,Liver,GO:0005829;GO:0005524;GO:0004553;GO:0046872;GO:0009384;GO:0008761;GO:0006055;GO:0070085;GO:0006045;GO:0046380;GO:0006047
Q6ZVE7,Golgi transport 1A,Liver,GO:0005829;GO:0005783;GO:0000137;GO:0000139;GO:0016020;GO:0005635;GO:0005802;GO:0006888;GO:0015031;GO:0042147
P41235,Hepatocyte nuclear factor 4 alpha,Liver,GO:0000785;GO:0005737;GO:0005654;GO:0005634;GO:0003682;GO:0003677;GO:0001228;GO:0003700;GO:0000981;GO:0005504;GO:0004879;GO:0042803;GO:0000978;GO:0061629;GO:1990837;GO:0005102;GO:0000976;GO:0008270;GO:0007596;GO:0030154;GO:0042632;GO:0042593;GO:0055088;GO:0006629;GO:0030308;GO:0008285;GO:0045892;GO:0055091;GO:0045893;GO:0045944;GO:0042752;GO:0010470;GO:0060398;GO:0050796;GO:0019216;GO:0090368;GO:0006357;GO:0009749;GO:0048511;GO:0007548;GO:0023019;GO:0006366;GO:0070328;GO:0006805
P37059,Hydroxysteroid 17-beta dehydrogenase 2,Liver,GO:0005789;GO:0043231;GO:0047006;GO:0004303;GO:0047035;GO:0008209;GO:0006703;GO:0001701;GO:0001890;GO:0032526;GO:0008202
Q9NRM6,Interleukin 17 receptor B,Liver,GO:0005576;GO:0043231;GO:0016020;GO:0005886;GO:0004896;GO:0030368;GO:0006952;GO:0001558
Q86Z14,Klotho beta,Liver,GO:0005886;GO:0017134;GO:0005104;GO:0004553;GO:0005975;GO:0008284;GO:0090080
Q6XYB7,Ladybird homeobox 2,Liver,GO:0000785;GO:0005634;GO:0000981;GO:1990837;GO:0042692;GO:1904105;GO:2000052;GO:0006357
P48357,Leptin receptor,Liver,GO:0016323;GO:0009897;GO:0005576;GO:0043235;GO:0019955;GO:0004896;GO:0042802;GO:0038021;GO:0004888;GO:0001525;GO:0098868;GO:0007166;GO:0008203;GO:0019221;GO:0097009;GO:0006112;GO:0014009;GO:0006094;GO:0042593;GO:0005977;GO:0033210;GO:0007275;GO:0010507;GO:0045721;GO:0006909;GO:0008284;GO:0120162;GO:0001934;GO:0046850;GO:0060259;GO:0051049;GO:0044321;GO:0019953;GO:0030217;GO:0150104
Q5TDP6,"Lengsin, lens protein with glutamine synthetase domain",Liver,GO:0005737;GO:0016020;GO:0005886
Q9H400,Lck interacting transmembrane adaptor 1,Liver,GO:0019815;GO:0005615;GO:0019901;GO:0002250;GO:0050853;GO:0043122;GO:1901222;GO:0051896;GO:0051279;GO:0006357;GO:0050852
Q68CJ6,"Nuclear GTPase, germinal center associated",Liver,GO:0016607;GO:0005525;GO:0003924;GO:0071222;GO:0043066;GO:0033262
Q86UD1,Out at first homolog,Liver,
P30039,Phenazine biosynthesis like protein domain containing,Liver,GO:0005737;GO:0070062;GO:0042802;GO:0016853;GO:0009058;GO:0030277;GO:0030512
Q96GD0,Pyridoxal phosphatase,Liver,GO:0005911;GO:0005737;GO:0005856;GO:0005829;GO:0098978;GO:0031258;GO:0098794;GO:0032587;GO:0033192;GO:0031072;GO:0140791;GO:0000287;GO:1990439;GO:0017018;GO:0004721;GO:0042803;GO:0033883;GO:0180006;GO:0180007;GO:0180008;GO:0180005;GO:0180004;GO:0031247;GO:0071318;GO:0016311;GO:0030836;GO:0006470;GO:0032361;GO:0032465;GO:0007088;GO:0099159
Q92954,Proteoglycan 4,Liver,GO:0062023;GO:0005615;GO:0030247;GO:0005044;GO:0006955
Q92786,Prospero homeobox 1,Liver,GO:0000785;GO:0005737;GO:0005829;GO:0005654;GO:0005634;GO:0003677;GO:0050692;GO:0003700;GO:0000981;GO:0001227;GO:0050693;GO:0016922;GO:0000978;GO:1990837;GO:0000976;GO:0090425;GO:0060414;GO:0055009;GO:0060837;GO:0007420;GO:0061114;GO:0021707;GO:0007623;GO:0021542;GO:0021516;GO:0060059;GO:0060214;GO:0010631;GO:0002194;GO:0070365;GO:0072574;GO:0001822;GO:0002088;GO:0070309;GO:0046619;GO:0001889;GO:0030324;GO:0001946;GO:0060836;GO:0060838;GO:0070858;GO:0008285;GO:0043433;GO:0045892;GO:0007406;GO:0000122;GO:0045071;GO:0021915;GO:0007405;GO:0048664;GO:0097150;GO:0030910;GO:0043049;GO:0031016;GO:0045787;GO:1901978;GO:0008284;GO:0045737;GO:0010595;GO:0001938;GO:2000979;GO:0060421;GO:2000179;GO:0060298;GO:0045944;GO:0042752;GO:0010468;GO:0006357;GO:0031667;GO:0060042;GO:0030240;GO:0006366;GO:0048845;GO:0055010;GO:0055005;GO:0060412
P09417,Quinoid dihydropteridine reductase,Liver,GO:0005737;GO:0005829;GO:0070062;GO:0005739;GO:0004155;GO:0009055;GO:0070404;GO:0070402;GO:0006520;GO:0051066;GO:0006559;GO:0006729
P34096,Ribonuclease A family member 4,Liver,GO:0005576;GO:0005615;GO:0003676;GO:0004522;GO:0004540;GO:0019731;GO:0050830
P49908,Selenoprotein P,Liver,GO:0070062;GO:0005576;GO:0031089;GO:0008430;GO:0007420;GO:0007626;GO:0009791;GO:0040008;GO:0006979;GO:0001887;GO:0019953
P30531,Solute carrier family 6 member 1,Liver,GO:0030424;GO:0009986;GO:0098982;GO:0016020;GO:0043025;GO:0005886;GO:0045211;GO:0042734;GO:0015185;GO:0005332;GO:0042802;GO:0046872;GO:0015378;GO:0006865;GO:0008306;GO:0007268;GO:1902476;GO:0051939;GO:0051936;GO:0098658;GO:0007613;GO:0032229;GO:0014054;GO:0051592;GO:0042220;GO:0032355;GO:0010288;GO:1904313;GO:0014074;GO:0009744;GO:0009636;GO:0098719;GO:0035725;GO:0050808;GO:0150104
Q5JUR7,Testis expressed 30,Liver,
Q7Z410,Transmembrane serine protease 9,Liver,GO:0005886;GO:0004252;GO:0006508
P01023,Alpha-2-macroglobulin,Liver,GO:0072562;GO:0062023;GO:0070062;GO:0005576;GO:0005615;GO:0031093;GO:0048403;GO:0048306;GO:0004866;GO:0019899;GO:0019838;GO:0042802;GO:0019966;GO:0019959;GO:0048406;GO:0002020;GO:0004867;GO:0005102;GO:0043120;GO:0002438;GO:0006953;GO:1990402;GO:0001553;GO:0001869;GO:0010037;GO:0051384;GO:0007584;GO:0034695;GO:0048863
P22760,Arylacetamide deacetylase,Liver,GO:0005789;GO:0003824;GO:0019213;GO:0016298;GO:0017171;GO:0004806;GO:0006629;GO:0010898;GO:0006805
Q8N5Z0,Aminoadipate aminotransferase,Liver,GO:0005759;GO:0005739;GO:0047536;GO:0047958;GO:0047315;GO:0016212;GO:0050094;GO:0042803;GO:0030170;GO:0006103;GO:1901605;GO:0009058;GO:0006536;GO:0070189;GO:0033512
Q9UDR5,Aminoadipate-semialdehyde synthase,Liver,GO:0005737;GO:0005829;GO:0043231;GO:0005759;GO:0005739;GO:0005634;GO:0042393;GO:0047131;GO:0004754;GO:0047130;GO:0004753;GO:0003714;GO:0033512;GO:0019878;GO:0006554;GO:0000122
P80404,4-aminobutyrate aminotransferase,Liver,GO:0032144;GO:0005759;GO:0005739;GO:0047298;GO:0034386;GO:0042802;GO:0051536;GO:0046872;GO:0030170;GO:0032145;GO:0048148;GO:0021549;GO:0007620;GO:0035640;GO:0009449;GO:0009450;GO:0009448;GO:0007626;GO:0045776;GO:0033602;GO:0014053;GO:0050877;GO:1904450;GO:0045964;GO:0031652;GO:0097151;GO:0032024;GO:1902722;GO:0070474;GO:0045471;GO:0001666;GO:0010039;GO:0035094;GO:0009410
Q8N139,ATP binding cassette subfamily A member 6,Liver,GO:0000139;GO:0043231;GO:0005654;GO:0005886;GO:0140359;GO:0005524;GO:0016887;GO:0042626;GO:0005319;GO:0006869
Q92887,ATP binding cassette subfamily C member 2,Liver,GO:0016324;GO:0009986;GO:0046581;GO:0005886;GO:0015431;GO:0140359;GO:0008559;GO:0005524;GO:0016887;GO:0043225;GO:0042626;GO:0015127;GO:0008514;GO:0042910;GO:0015721;GO:0015723;GO:0042167;GO:0071716;GO:0010629;GO:0070633;GO:0055085;GO:0150104;GO:0046618;GO:0006805;GO:0006855;GO:1990962
O15438,ATP binding cassette subfamily C member 3,Liver,GO:0009925;GO:0016323;GO:0016020;GO:0005886;GO:0015432;GO:0015431;GO:0140359;GO:0008559;GO:0005524;GO:0016887;GO:0043225;GO:0042626;GO:0015164;GO:0071714;GO:0042910;GO:0015721;GO:0071716;GO:0055085;GO:0150104;GO:0006805;GO:0006855;GO:0042908
O95255,ATP binding cassette subfamily C member 6,Liver,GO:0009925;GO:0016323;GO:0005789;GO:0005576;GO:0016020;GO:0005654;GO:0005886;GO:0015431;GO:0005524;GO:0016887;GO:0043225;GO:0042626;GO:0046034;GO:0015867;GO:0055074;GO:0010467;GO:0140928;GO:0030505;GO:0030643;GO:0071716;GO:0055062;GO:0032026;GO:1904383;GO:0009410;GO:0055085;GO:0007601
P28288,ATP binding cassette subfamily D member 3,Liver,GO:0005829;GO:0043231;GO:0016020;GO:0005739;GO:0005782;GO:0005778;GO:0005777;GO:0140359;GO:0005524;GO:0016887;GO:0042626;GO:0047617;GO:0005324;GO:0042803;GO:0015721;GO:0006699;GO:0006635;GO:0006633;GO:0015910;GO:0007031;GO:1903512;GO:0014070;GO:0009410;GO:0042760;GO:0000038
Q6UXT9,Abhydrolase domain containing 15,Liver,GO:0005576;GO:0016020;GO:0047372;GO:0034338;GO:0060612;GO:0016042
P08910,"Abhydrolase domain containing 2, acylglycerol lipase",Liver,GO:0001669;GO:0036126;GO:0097524;GO:0008126;GO:0120516;GO:0042562;GO:0047372;GO:0003707;GO:0004806;GO:0007340;GO:0046464;GO:0051792;GO:0051793;GO:0014912;GO:0032570;GO:0009611;GO:0014909;GO:0048240;GO:0043401
Q9BV23,"Abhydrolase domain containing 6, acylglycerol lipase",Liver,GO:0032281;GO:0098982;GO:0098978;GO:0031902;GO:0005765;GO:0016020;GO:0031966;GO:0005886;GO:0045211;GO:0047372;GO:0004620;GO:0046464;GO:0019369;GO:0060292;GO:2001311;GO:0052651;GO:0030336;GO:0120163;GO:0009395;GO:0046889;GO:2000124;GO:0099178
O94929,Actin binding LIM protein family member 3,Liver,GO:0015629;GO:0005737;GO:0098978;GO:0030027;GO:0001725;GO:0051015;GO:0046872;GO:0060271;GO:0007010;GO:0030032;GO:1903955;GO:0045944;GO:0006366
P42765,Acetyl-CoA acyltransferase 2,Liver,GO:0005759;GO:0005739;GO:0003985;GO:0003988;GO:0003986;GO:0047617;GO:0003723;GO:0071456;GO:0006695;GO:0006635;GO:1902109;GO:1901029
P28330,Acyl-CoA dehydrogenase long chain,Liver,GO:0005737;GO:0005759;GO:0031966;GO:0005739;GO:0000062;GO:0050660;GO:0042802;GO:0004466;GO:0016401;GO:0042413;GO:0019254;GO:0033539;GO:0016042;GO:0042758;GO:0045717;GO:0046322;GO:0120162;GO:0090181;GO:0001659
